cod_ccaa;comunidad autonoma;cod_prov;provincia;tipo;anio;valor
9; Cataluña;;;Vivienda usada;2009;25.353
9; Cataluña;;;Vivienda libre;2009;43.074
9; Cataluña;;;Vivienda protegida;2009;2.612
9; Cataluña;8; Barcelona;Vivienda nueva;2009;11.634
9; Cataluña;8; Barcelona;Vivienda usada;2009;16.905
9; Cataluña;8; Barcelona;Vivienda libre;2009;26.586
9; Cataluña;8; Barcelona;Vivienda protegida;2009;1.953
9; Cataluña;17; Girona;Vivienda nueva;2009;3.827
9; Cataluña;17; Girona;Vivienda usada;2009;3.358
9; Cataluña;17; Girona;Vivienda libre;2009;6.905
9; Cataluña;17; Girona;Vivienda protegida;2009;280
9; Cataluña;25; Lleida;Vivienda nueva;2009;2.026
9; Cataluña;25; Lleida;Vivienda usada;2009;1.615
9; Cataluña;25; Lleida;Vivienda libre;2009;3.402
9; Cataluña;25; Lleida;Vivienda protegida;2009;239
9; Cataluña;43; Tarragona;Vivienda nueva;2009;2.846
9; Cataluña;43; Tarragona;Vivienda usada;2009;3.475
9; Cataluña;43; Tarragona;Vivienda libre;2009;6.181
9; Cataluña;43; Tarragona;Vivienda protegida;2009;140
9; Cataluña;;;Vivienda nueva;2010;23.836
9; Cataluña;;;Vivienda usada;2010;32.021
9; Cataluña;;;Vivienda libre;2010;52.924
9; Cataluña;;;Vivienda protegida;2010;2.933
9; Cataluña;8; Barcelona;Vivienda nueva;2010;14.178
9; Cataluña;8; Barcelona;Vivienda usada;2010;22.824
9; Cataluña;8; Barcelona;Vivienda libre;2010;34.872
9; Cataluña;8; Barcelona;Vivienda protegida;2010;2.130
9; Cataluña;17; Girona;Vivienda nueva;2010;4.115
9; Cataluña;17; Girona;Vivienda usada;2010;3.879
9; Cataluña;17; Girona;Vivienda libre;2010;7.612
9; Cataluña;17; Girona;Vivienda protegida;2010;382
9; Cataluña;25; Lleida;Vivienda nueva;2010;1.718
9; Cataluña;25; Lleida;Vivienda usada;2010;1.765
9; Cataluña;25; Lleida;Vivienda libre;2010;3.239
9; Cataluña;25; Lleida;Vivienda protegida;2010;244
9; Cataluña;43; Tarragona;Vivienda nueva;2010;3.825
9; Cataluña;43; Tarragona;Vivienda usada;2010;3.553
9; Cataluña;43; Tarragona;Vivienda libre;2010;7.201
9; Cataluña;43; Tarragona;Vivienda protegida;2010;177
9; Cataluña;;;Vivienda nueva;2011;19.842
9; Cataluña;;;Vivienda usada;2011;27.234
9; Cataluña;;;Vivienda libre;2011;43.857
9; Cataluña;;;Vivienda protegida;2011;3.219
9; Cataluña;8; Barcelona;Vivienda nueva;2011;11.587
9; Cataluña;8; Barcelona;Vivienda usada;2011;18.936
9; Cataluña;8; Barcelona;Vivienda libre;2011;28.347
9; Cataluña;8; Barcelona;Vivienda protegida;2011;2.176
9; Cataluña;17; Girona;Vivienda nueva;2011;3.273
9; Cataluña;17; Girona;Vivienda usada;2011;3.518
9; Cataluña;17; Girona;Vivienda libre;2011;6.550
9; Cataluña;17; Girona;Vivienda protegida;2011;241
9; Cataluña;25; Lleida;Vivienda nueva;2011;1.395
9; Cataluña;25; Lleida;Vivienda usada;2011;1.481
9; Cataluña;25; Lleida;Vivienda libre;2011;2.651
9; Cataluña;25; Lleida;Vivienda protegida;2011;225
9; Cataluña;43; Tarragona;Vivienda nueva;2011;3.587
9; Cataluña;43; Tarragona;Vivienda usada;2011;3.299
9; Cataluña;43; Tarragona;Vivienda libre;2011;6.309
9; Cataluña;43; Tarragona;Vivienda protegida;2011;577
9; Cataluña;;;Vivienda nueva;2012;16.609
9; Cataluña;;;Vivienda usada;2012;26.406
9; Cataluña;;;Vivienda libre;2012;40.244
9; Cataluña;;;Vivienda protegida;2012;2.771
9; Cataluña;8; Barcelona;Vivienda nueva;2012;8.755
9; Cataluña;8; Barcelona;Vivienda usada;2012;17.487
9; Cataluña;8; Barcelona;Vivienda libre;2012;24.359
9; Cataluña;8; Barcelona;Vivienda protegida;2012;1.883
9; Cataluña;17; Girona;Vivienda nueva;2012;3.136
9; Cataluña;17; Girona;Vivienda usada;2012;3.710
9; Cataluña;17; Girona;Vivienda libre;2012;6.589
9; Cataluña;17; Girona;Vivienda protegida;2012;257
9; Cataluña;25; Lleida;Vivienda nueva;2012;1.332
9; Cataluña;25; Lleida;Vivienda usada;2012;1.504
9; Cataluña;25; Lleida;Vivienda libre;2012;2.532
9; Cataluña;25; Lleida;Vivienda protegida;2012;304
9; Cataluña;43; Tarragona;Vivienda nueva;2012;3.386
9; Cataluña;43; Tarragona;Vivienda usada;2012;3.705
9; Cataluña;43; Tarragona;Vivienda libre;2012;6.764
9; Cataluña;43; Tarragona;Vivienda protegida;2012;327
9; Cataluña;;;Vivienda nueva;2013;15.124
9; Cataluña;;;Vivienda usada;2013;30.284
9; Cataluña;;;Vivienda libre;2013;40.696
9; Cataluña;;;Vivienda protegida;2013;4.712
9; Cataluña;8; Barcelona;Vivienda nueva;2013;7.943
9; Cataluña;8; Barcelona;Vivienda usada;2013;20.568
9; Cataluña;8; Barcelona;Vivienda libre;2013;24.525
9; Cataluña;8; Barcelona;Vivienda protegida;2013;3.986
9; Cataluña;17; Girona;Vivienda nueva;2013;2.750
9; Cataluña;17; Girona;Vivienda usada;2013;4.279
9; Cataluña;17; Girona;Vivienda libre;2013;6.778
9; Cataluña;17; Girona;Vivienda protegida;2013;251
9; Cataluña;25; Lleida;Vivienda nueva;2013;1.196
9; Cataluña;25; Lleida;Vivienda usada;2013;1.383
9; Cataluña;25; Lleida;Vivienda libre;2013;2.349
9; Cataluña;25; Lleida;Vivienda protegida;2013;230
9; Cataluña;43; Tarragona;Vivienda nueva;2013;3.235
9; Cataluña;43; Tarragona;Vivienda usada;2013;4.054
9; Cataluña;43; Tarragona;Vivienda libre;2013;7.044
9; Cataluña;43; Tarragona;Vivienda protegida;2013;245
9; Cataluña;;;Vivienda nueva;2014;12.037
9; Cataluña;;;Vivienda usada;2014;35.828
9; Cataluña;;;Vivienda libre;2014;43.154
9; Cataluña;;;Vivienda protegida;2014;4.711
9; Cataluña;8; Barcelona;Vivienda nueva;2014;6.778
9; Cataluña;8; Barcelona;Vivienda usada;2014;24.584
9; Cataluña;8; Barcelona;Vivienda libre;2014;27.411
9; Cataluña;8; Barcelona;Vivienda protegida;2014;3.951
9; Cataluña;17; Girona;Vivienda nueva;2014;2.132
9; Cataluña;17; Girona;Vivienda usada;2014;5.240
9; Cataluña;17; Girona;Vivienda libre;2014;7.103
9; Cataluña;17; Girona;Vivienda protegida;2014;269
9; Cataluña;25; Lleida;Vivienda nueva;2014;803
9; Cataluña;25; Lleida;Vivienda usada;2014;1.473
9; Cataluña;25; Lleida;Vivienda libre;2014;2.027
9; Cataluña;25; Lleida;Vivienda protegida;2014;249
9; Cataluña;43; Tarragona;Vivienda nueva;2014;2.324
9; Cataluña;43; Tarragona;Vivienda usada;2014;4.531
9; Cataluña;43; Tarragona;Vivienda libre;2014;6.613
9; Cataluña;43; Tarragona;Vivienda protegida;2014;242
9; Cataluña;;;Vivienda nueva;2015;8.424
9; Cataluña;;;Vivienda usada;2015;46.949
9; Cataluña;;;Vivienda libre;2015;49.342
9; Cataluña;;;Vivienda protegida;2015;6.031
9; Cataluña;8; Barcelona;Vivienda nueva;2015;5.431
9; Cataluña;8; Barcelona;Vivienda usada;2015;32.348
9; Cataluña;8; Barcelona;Vivienda libre;2015;32.624
9; Cataluña;8; Barcelona;Vivienda protegida;2015;5.155
9; Cataluña;17; Girona;Vivienda nueva;2015;1.201
9; Cataluña;17; Girona;Vivienda usada;2015;6.411
9; Cataluña;17; Girona;Vivienda libre;2015;7.314
9; Cataluña;17; Girona;Vivienda protegida;2015;298
9; Cataluña;25; Lleida;Vivienda nueva;2015;604
9; Cataluña;25; Lleida;Vivienda usada;2015;2.047
9; Cataluña;25; Lleida;Vivienda libre;2015;2.315
9; Cataluña;25; Lleida;Vivienda protegida;2015;336
9; Cataluña;43; Tarragona;Vivienda nueva;2015;1.188
9; Cataluña;43; Tarragona;Vivienda usada;2015;6.143
9; Cataluña;43; Tarragona;Vivienda libre;2015;7.089
9; Cataluña;43; Tarragona;Vivienda protegida;2015;242
9; Cataluña;;;Vivienda nueva;2016;8.564
9; Cataluña;;;Vivienda usada;2016;58.650
9; Cataluña;;;Vivienda libre;2016;59.869
9; Cataluña;;;Vivienda protegida;2016;7.345
9; Cataluña;8; Barcelona;Vivienda nueva;2016;5.647
9; Cataluña;8; Barcelona;Vivienda usada;2016;40.882
9; Cataluña;8; Barcelona;Vivienda libre;2016;40.291
9; Cataluña;8; Barcelona;Vivienda protegida;2016;6.238
9; Cataluña;17; Girona;Vivienda nueva;2016;1.248
9; Cataluña;17; Girona;Vivienda usada;2016;7.753
9; Cataluña;17; Girona;Vivienda libre;2016;8.572
9; Cataluña;17; Girona;Vivienda protegida;2016;429
9; Cataluña;25; Lleida;Vivienda nueva;2016;591
9; Cataluña;25; Lleida;Vivienda usada;2016;2.480
9; Cataluña;25; Lleida;Vivienda libre;2016;2.633
9; Cataluña;25; Lleida;Vivienda protegida;2016;438
9; Cataluña;43; Tarragona;Vivienda nueva;2016;1.078
9; Cataluña;43; Tarragona;Vivienda usada;2016;7.535
9; Cataluña;43; Tarragona;Vivienda libre;2016;8.373
9; Cataluña;43; Tarragona;Vivienda protegida;2016;240
9; Cataluña;;;Vivienda nueva;2017;10.690
9; Cataluña;;;Vivienda usada;2017;67.220
9; Cataluña;;;Vivienda libre;2017;70.196
9; Cataluña;;;Vivienda protegida;2017;7.714
9; Cataluña;8; Barcelona;Vivienda nueva;2017;6.853
9; Cataluña;8; Barcelona;Vivienda usada;2017;46.978
9; Cataluña;8; Barcelona;Vivienda libre;2017;47.423
9; Cataluña;8; Barcelona;Vivienda protegida;2017;6.408
9; Cataluña;17; Girona;Vivienda nueva;2017;1.578
9; Cataluña;17; Girona;Vivienda usada;2017;8.775
9; Cataluña;17; Girona;Vivienda libre;2017;9.887
9; Cataluña;17; Girona;Vivienda protegida;2017;466
9; Cataluña;25; Lleida;Vivienda nueva;2017;583
9; Cataluña;25; Lleida;Vivienda usada;2017;2.820
9; Cataluña;25; Lleida;Vivienda libre;2017;2.929
9; Cataluña;25; Lleida;Vivienda protegida;2017;474
9; Cataluña;43; Tarragona;Vivienda nueva;2017;1.676
9; Cataluña;43; Tarragona;Vivienda usada;2017;8.647
9; Cataluña;43; Tarragona;Vivienda libre;2017;9.957
9; Cataluña;43; Tarragona;Vivienda protegida;2017;366
9; Cataluña;;;Vivienda nueva;2018;12.233
9; Cataluña;;;Vivienda usada;2018;69.452
9; Cataluña;;;Vivienda libre;2018;73.846
9; Cataluña;;;Vivienda protegida;2018;7.839
9; Cataluña;8; Barcelona;Vivienda nueva;2018;8.091
9; Cataluña;8; Barcelona;Vivienda usada;2018;47.921
9; Cataluña;8; Barcelona;Vivienda libre;2018;49.509
9; Cataluña;8; Barcelona;Vivienda protegida;2018;6.503
9; Cataluña;17; Girona;Vivienda nueva;2018;1.795
9; Cataluña;17; Girona;Vivienda usada;2018;8.966
9; Cataluña;17; Girona;Vivienda libre;2018;10.292
9; Cataluña;17; Girona;Vivienda protegida;2018;469
9; Cataluña;25; Lleida;Vivienda nueva;2018;894
9; Cataluña;25; Lleida;Vivienda usada;2018;3.051
9; Cataluña;25; Lleida;Vivienda libre;2018;3.379
9; Cataluña;25; Lleida;Vivienda protegida;2018;566
9; Cataluña;43; Tarragona;Vivienda nueva;2018;1.453
9; Cataluña;43; Tarragona;Vivienda usada;2018;9.514
9; Cataluña;43; Tarragona;Vivienda libre;2018;10.666
9; Cataluña;43; Tarragona;Vivienda protegida;2018;301
9; Cataluña;;;Vivienda nueva;2019;12.012
9; Cataluña;;;Vivienda usada;2019;68.994
9; Cataluña;;;Vivienda libre;2019;73.742
9; Cataluña;;;Vivienda protegida;2019;7.264
9; Cataluña;8; Barcelona;Vivienda nueva;2019;8.427
9; Cataluña;8; Barcelona;Vivienda usada;2019;46.842
9; Cataluña;8; Barcelona;Vivienda libre;2019;49.321
9; Cataluña;8; Barcelona;Vivienda protegida;2019;5.948
9; Cataluña;17; Girona;Vivienda nueva;2019;1.688
9; Cataluña;17; Girona;Vivienda usada;2019;9.218
9; Cataluña;17; Girona;Vivienda libre;2019;10.483
9; Cataluña;17; Girona;Vivienda protegida;2019;423
9; Cataluña;25; Lleida;Vivienda nueva;2019;755
9; Cataluña;25; Lleida;Vivienda usada;2019;2.995
9; Cataluña;25; Lleida;Vivienda libre;2019;3.192
9; Cataluña;25; Lleida;Vivienda protegida;2019;558
9; Cataluña;43; Tarragona;Vivienda nueva;2019;1.142
9; Cataluña;43; Tarragona;Vivienda usada;2019;9.939
9; Cataluña;43; Tarragona;Vivienda libre;2019;10.746
9; Cataluña;43; Tarragona;Vivienda protegida;2019;335
9; Cataluña;;;Vivienda nueva;2020;11.220
9; Cataluña;;;Vivienda usada;2020;54.666
9; Cataluña;;;Vivienda libre;2020;60.535
9; Cataluña;;;Vivienda protegida;2020;5.351
9; Cataluña;8; Barcelona;Vivienda nueva;2020;8.110
9; Cataluña;8; Barcelona;Vivienda usada;2020;35.968
9; Cataluña;8; Barcelona;Vivienda libre;2020;39.740
9; Cataluña;8; Barcelona;Vivienda protegida;2020;4.338
9; Cataluña;17; Girona;Vivienda nueva;2020;1.456
9; Cataluña;17; Girona;Vivienda usada;2020;7.782
9; Cataluña;17; Girona;Vivienda libre;2020;8.875
9; Cataluña;17; Girona;Vivienda protegida;2020;363
9; Cataluña;25; Lleida;Vivienda nueva;2020;631
9; Cataluña;25; Lleida;Vivienda usada;2020;2.701
9; Cataluña;25; Lleida;Vivienda libre;2020;2.940
9; Cataluña;25; Lleida;Vivienda protegida;2020;392
9; Cataluña;43; Tarragona;Vivienda nueva;2020;1.023
9; Cataluña;43; Tarragona;Vivienda usada;2020;8.215
9; Cataluña;43; Tarragona;Vivienda libre;2020;8.980
9; Cataluña;43; Tarragona;Vivienda protegida;2020;258
9; Cataluña;;;Vivienda nueva;2021;15.195
9; Cataluña;;;Vivienda usada;2021;73.980
9; Cataluña;;;Vivienda libre;2021;82.037
9; Cataluña;;;Vivienda protegida;2021;7.138
9; Cataluña;8; Barcelona;Vivienda nueva;2021;10.103
9; Cataluña;8; Barcelona;Vivienda usada;2021;47.891
9; Cataluña;8; Barcelona;Vivienda libre;2021;52.224
9; Cataluña;8; Barcelona;Vivienda protegida;2021;5.770
9; Cataluña;17; Girona;Vivienda nueva;2021;2.081
9; Cataluña;17; Girona;Vivienda usada;2021;10.451
9; Cataluña;17; Girona;Vivienda libre;2021;12.108
9; Cataluña;17; Girona;Vivienda protegida;2021;424
9; Cataluña;25; Lleida;Vivienda nueva;2021;1.079
9; Cataluña;25; Lleida;Vivienda usada;2021;3.980
9; Cataluña;25; Lleida;Vivienda libre;2021;4.446
9; Cataluña;25; Lleida;Vivienda protegida;2021;613
9; Cataluña;43; Tarragona;Vivienda nueva;2021;1.932
9; Cataluña;43; Tarragona;Vivienda usada;2021;11.658
9; Cataluña;43; Tarragona;Vivienda libre;2021;13.259
9; Cataluña;43; Tarragona;Vivienda protegida;2021;331
9; Cataluña;;;Vivienda nueva;2022;16.909
9; Cataluña;;;Vivienda usada;2022;85.728
9; Cataluña;;;Vivienda libre;2022;94.784
9; Cataluña;;;Vivienda protegida;2022;7.853
9; Cataluña;8; Barcelona;Vivienda nueva;2022;11.069
9; Cataluña;8; Barcelona;Vivienda usada;2022;55.652
9; Cataluña;8; Barcelona;Vivienda libre;2022;60.241
9; Cataluña;8; Barcelona;Vivienda protegida;2022;6.480
9; Cataluña;17; Girona;Vivienda nueva;2022;2.518
9; Cataluña;17; Girona;Vivienda usada;2022;12.487
9; Cataluña;17; Girona;Vivienda libre;2022;14.515
9; Cataluña;17; Girona;Vivienda protegida;2022;490
9; Cataluña;25; Lleida;Vivienda nueva;2022;1.042
9; Cataluña;25; Lleida;Vivienda usada;2022;3.985
9; Cataluña;25; Lleida;Vivienda libre;2022;4.459
9; Cataluña;25; Lleida;Vivienda protegida;2022;568
9; Cataluña;43; Tarragona;Vivienda nueva;2022;2.280
9; Cataluña;43; Tarragona;Vivienda usada;2022;13.604
9; Cataluña;43; Tarragona;Vivienda libre;2022;15.569
9; Cataluña;43; Tarragona;Vivienda protegida;2022;315
9; Cataluña;;;Vivienda nueva;2023;15.536
9; Cataluña;;;Vivienda usada;2023;76.342
9; Cataluña;;;Vivienda libre;2023;84.928
9; Cataluña;;;Vivienda protegida;2023;6.950
9; Cataluña;8; Barcelona;Vivienda nueva;2023;10.075
9; Cataluña;8; Barcelona;Vivienda usada;2023;48.409
9; Cataluña;8; Barcelona;Vivienda libre;2023;52.910
9; Cataluña;8; Barcelona;Vivienda protegida;2023;5.574
9; Cataluña;17; Girona;Vivienda nueva;2023;2.275
9; Cataluña;17; Girona;Vivienda usada;2023;11.432
9; Cataluña;17; Girona;Vivienda libre;2023;13.242
9; Cataluña;17; Girona;Vivienda protegida;2023;465
9; Cataluña;25; Lleida;Vivienda nueva;2023;1.092
9; Cataluña;25; Lleida;Vivienda usada;2023;3.901
9; Cataluña;25; Lleida;Vivienda libre;2023;4.516
9; Cataluña;25; Lleida;Vivienda protegida;2023;477
9; Cataluña;43; Tarragona;Vivienda nueva;2023;2.094
9; Cataluña;43; Tarragona;Vivienda usada;2023;12.600
9; Cataluña;43; Tarragona;Vivienda libre;2023;14.260
9; Cataluña;43; Tarragona;Vivienda protegida;2023;434
9; Cataluña;;;Vivienda nueva;2024;18.740
9; Cataluña;;;Vivienda usada;2024;80.100
9; Cataluña;;;Vivienda libre;2024;92.782
9; Cataluña;;;Vivienda protegida;2024;6.058
9; Cataluña;8; Barcelona;Vivienda nueva;2024;12.027
9; Cataluña;8; Barcelona;Vivienda usada;2024;52.133
9; Cataluña;8; Barcelona;Vivienda libre;2024;59.508
9; Cataluña;8; Barcelona;Vivienda protegida;2024;4.652
9; Cataluña;17; Girona;Vivienda nueva;2024;2.883
9; Cataluña;17; Girona;Vivienda usada;2024;10.722
9; Cataluña;17; Girona;Vivienda libre;2024;13.096
9; Cataluña;17; Girona;Vivienda protegida;2024;509
9; Cataluña;25; Lleida;Vivienda nueva;2024;1.565
9; Cataluña;25; Lleida;Vivienda usada;2024;4.282
9; Cataluña;25; Lleida;Vivienda libre;2024;5.391
9; Cataluña;25; Lleida;Vivienda protegida;2024;456
9; Cataluña;43; Tarragona;Vivienda nueva;2024;2.265
9; Cataluña;43; Tarragona;Vivienda usada;2024;12.963
9; Cataluña;43; Tarragona;Vivienda libre;2024;14.787
9; Cataluña;43; Tarragona;Vivienda protegida;2024;441
10; Comunitat Valenciana;;;Vivienda nueva;2007;43.229
10; Comunitat Valenciana;;;Vivienda usada;2007;67.488
10; Comunitat Valenciana;;;Vivienda libre;2007;99.758
10; Comunitat Valenciana;;;Vivienda protegida;2007;10.959
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda nueva;2007;22.227
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda usada;2007;30.093
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda libre;2007;48.014
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda protegida;2007;4.306
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda nueva;2007;4.767
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda usada;2007;8.057
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda libre;2007;12.100
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda protegida;2007;724
10; Comunitat Valenciana;46; Valencia/València;Vivienda nueva;2007;16.235
10; Comunitat Valenciana;46; Valencia/València;Vivienda usada;2007;29.338
10; Comunitat Valenciana;46; Valencia/València;Vivienda libre;2007;39.644
10; Comunitat Valenciana;46; Valencia/València;Vivienda protegida;2007;5.929
10; Comunitat Valenciana;;;Vivienda nueva;2008;35.887
10; Comunitat Valenciana;;;Vivienda usada;2008;37.266
10; Comunitat Valenciana;;;Vivienda libre;2008;67.375
10; Comunitat Valenciana;;;Vivienda protegida;2008;5.778
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda nueva;2008;16.325
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda usada;2008;15.786
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda libre;2008;30.187
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda protegida;2008;1.924
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda nueva;2008;5.222
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda usada;2008;5.504
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda libre;2008;10.419
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda protegida;2008;307
10; Comunitat Valenciana;46; Valencia/València;Vivienda nueva;2008;14.340
10; Comunitat Valenciana;46; Valencia/València;Vivienda usada;2008;15.976
10; Comunitat Valenciana;46; Valencia/València;Vivienda libre;2008;26.769
10; Comunitat Valenciana;46; Valencia/València;Vivienda protegida;2008;3.547
10; Comunitat Valenciana;;;Vivienda nueva;2009;26.866
10; Comunitat Valenciana;;;Vivienda usada;2009;26.321
10; Comunitat Valenciana;;;Vivienda libre;2009;48.527
10; Comunitat Valenciana;;;Vivienda protegida;2009;4.660
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda nueva;2009;11.802
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda usada;2009;11.870
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda libre;2009;22.089
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda protegida;2009;1.583
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda nueva;2009;4.559
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda usada;2009;3.941
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda libre;2009;8.253
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda protegida;2009;247
10; Comunitat Valenciana;46; Valencia/València;Vivienda nueva;2009;10.505
10; Comunitat Valenciana;46; Valencia/València;Vivienda usada;2009;10.510
10; Comunitat Valenciana;46; Valencia/València;Vivienda libre;2009;18.185
10; Comunitat Valenciana;46; Valencia/València;Vivienda protegida;2009;2.830
10; Comunitat Valenciana;;;Vivienda nueva;2010;27.489
10; Comunitat Valenciana;;;Vivienda usada;2010;29.731
10; Comunitat Valenciana;;;Vivienda libre;2010;51.804
10; Comunitat Valenciana;;;Vivienda protegida;2010;5.416
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda nueva;2010;11.906
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda usada;2010;12.827
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda libre;2010;23.158
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda protegida;2010;1.575
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda nueva;2010;3.768
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda usada;2010;3.792
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda libre;2010;7.276
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda protegida;2010;284
10; Comunitat Valenciana;46; Valencia/València;Vivienda nueva;2010;11.815
10; Comunitat Valenciana;46; Valencia/València;Vivienda usada;2010;13.112
10; Comunitat Valenciana;46; Valencia/València;Vivienda libre;2010;21.370
10; Comunitat Valenciana;46; Valencia/València;Vivienda protegida;2010;3.557
10; Comunitat Valenciana;;;Vivienda nueva;2011;21.477
10; Comunitat Valenciana;;;Vivienda usada;2011;25.481
10; Comunitat Valenciana;;;Vivienda libre;2011;42.426
10; Comunitat Valenciana;;;Vivienda protegida;2011;4.532
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda nueva;2011;10.441
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda usada;2011;11.316
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda libre;2011;20.052
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda protegida;2011;1.705
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda nueva;2011;3.224
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda usada;2011;3.221
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda libre;2011;6.177
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda protegida;2011;268
10; Comunitat Valenciana;46; Valencia/València;Vivienda nueva;2011;7.812
10; Comunitat Valenciana;46; Valencia/València;Vivienda usada;2011;10.944
10; Comunitat Valenciana;46; Valencia/València;Vivienda libre;2011;16.197
10; Comunitat Valenciana;46; Valencia/València;Vivienda protegida;2011;2.559
10; Comunitat Valenciana;;;Vivienda nueva;2012;23.562
10; Comunitat Valenciana;;;Vivienda usada;2012;22.690
10; Comunitat Valenciana;;;Vivienda libre;2012;42.000
10; Comunitat Valenciana;;;Vivienda protegida;2012;4.252
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda nueva;2012;11.323
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda usada;2012;10.483
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda libre;2012;20.223
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda protegida;2012;1.583
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda nueva;2012;3.515
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda usada;2012;3.073
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda libre;2012;6.298
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda protegida;2012;290
10; Comunitat Valenciana;46; Valencia/València;Vivienda nueva;2012;8.724
10; Comunitat Valenciana;46; Valencia/València;Vivienda usada;2012;9.134
10; Comunitat Valenciana;46; Valencia/València;Vivienda libre;2012;15.479
10; Comunitat Valenciana;46; Valencia/València;Vivienda protegida;2012;2.379
10; Comunitat Valenciana;;;Vivienda nueva;2013;21.326
10; Comunitat Valenciana;;;Vivienda usada;2013;24.220
10; Comunitat Valenciana;;;Vivienda libre;2013;41.673
10; Comunitat Valenciana;;;Vivienda protegida;2013;3.873
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda nueva;2013;12.604
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda usada;2013;11.381
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda libre;2013;22.474
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda protegida;2013;1.511
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda nueva;2013;2.770
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda usada;2013;3.121
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda libre;2013;5.654
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda protegida;2013;237
10; Comunitat Valenciana;46; Valencia/València;Vivienda nueva;2013;5.952
10; Comunitat Valenciana;46; Valencia/València;Vivienda usada;2013;9.718
10; Comunitat Valenciana;46; Valencia/València;Vivienda libre;2013;13.545
10; Comunitat Valenciana;46; Valencia/València;Vivienda protegida;2013;2.125
10; Comunitat Valenciana;;;Vivienda nueva;2014;17.228
10; Comunitat Valenciana;;;Vivienda usada;2014;29.283
10; Comunitat Valenciana;;;Vivienda libre;2014;42.152
10; Comunitat Valenciana;;;Vivienda protegida;2014;4.359
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda nueva;2014;9.996
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda usada;2014;14.394
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda libre;2014;22.791
10; Comunitat Valenciana;3; Alicante/Alacant;Vivienda protegida;2014;1.599
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda nueva;2014;2.347
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda usada;2014;3.330
10; Comunitat Valenciana;12; Castellón/Castelló;Vivienda libre;2014;5.417
