cod_ccaa;comunidad autonoma;cod_prov;provincia;Tipo de edificación;Tipo de dato;anio;valor
12;Galicia;15;A Coruña;Vivienda unifamiliar;Variación anual;2014;-0,2
12;Galicia;15;A Coruña;Vivienda unifamiliar;Variación anual;2013;-0,7
12;Galicia;15;A Coruña;Vivienda unifamiliar;Variación anual;2012;-0,3
12;Galicia;15;A Coruña;Vivienda unifamiliar;Variación anual;2011;0
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2023;114,782
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2022;111,822
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2021;109,029
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2020;106,921
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2019;105,634
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2018;102,738
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2017;101,501
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2016;100,652
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2015;100
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2014;100,53
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2013;101,168
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2012;103,08
12;Galicia;15;A Coruña;Vivienda colectiva;Índice;2011;103,625
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2023;2,6
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2022;2,6
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2021;2
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2020;1,2
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2019;2,8
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2018;1,2
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2017;0,8
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2016;0,7
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2015;-0,5
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2014;-0,6
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2013;-1,9
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2012;-0,5
12;Galicia;15;A Coruña;Vivienda colectiva;Variación anual;2011;0
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2023;111,983
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2022;109,662
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2021;106,625
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2020;104,296
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2019;103,055
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2018;101,969
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2017;101,666
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2016;100,277
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2015;100
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2014;100,858
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2013;101,24
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2012;103,452
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Índice;2011;109,243
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2023;2,1
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2022;2,8
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2021;2,2
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2020;1,2
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2019;1,1
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2018;0,3
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2017;1,4
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2016;0,3
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2015;-0,9
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2014;-0,4
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2013;-2,1
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2012;-5,3
8;Castilla-La Mancha;16;Cuenca;Vivienda unifamiliar;Variación anual;2011;0
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2023;119,041
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2022;115,325
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2021;111,702
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2020;108,545
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2019;107,53
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2018;104,685
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2017;102,475
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2016;101,948
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2015;100
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2014;101,935
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2013;104,73
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2012;110,862
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Índice;2011;113,855
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2023;3,2
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2022;3,2
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2021;2,9
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2020;0,9
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2019;2,7
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2018;2,2
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2017;0,5
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2016;1,9
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2015;-1,9
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2014;-2,7
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2013;-5,5
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2012;-2,6
8;Castilla-La Mancha;16;Cuenca;Vivienda colectiva;Variación anual;2011;0
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2023;113,298
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2022;111,021
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2021;108,405
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2020;105,835
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2019;105,115
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2018;104,735
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2017;102,946
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2016;101,411
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2015;100
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2014;99,071
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2013;98,291
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2012;99,194
9;Cataluña;17;Girona;Vivienda unifamiliar;Índice;2011;100,355
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2023;2,1
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2022;2,4
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2021;2,4
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2020;0,7
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2019;0,4
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2018;1,7
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2017;1,5
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2016;1,4
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2015;0,9
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2014;0,8
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2013;-0,9
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2012;-1,2
9;Cataluña;17;Girona;Vivienda unifamiliar;Variación anual;2011;0
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2023;118,848
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2022;115,704
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2021;112,647
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2020;110,525
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2019;109,137
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2018;105,747
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2017;103,1
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2016;101,306
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2015;100
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2014;99,91
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2013;100,632
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2012;103,661
9;Cataluña;17;Girona;Vivienda colectiva;Índice;2011;105,697
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2023;2,7
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2022;2,7
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2021;1,9
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2020;1,3
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2019;3,2
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2018;2,6
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2017;1,8
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2016;1,3
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2015;0,1
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2014;-0,7
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2013;-2,9
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2012;-1,9
9;Cataluña;17;Girona;Vivienda colectiva;Variación anual;2011;0
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2023;113,879
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2022;111,47
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2021;109,149
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2020;106,443
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2019;105,645
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2018;104,207
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2017;102,836
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2016;101,658
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2015;100
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2014;100,441
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2013;101,272
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2012;104,753
1;Andalucía;18;Granada;Vivienda unifamiliar;Índice;2011;106,652
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2023;2,2
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2022;2,1
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2021;2,5
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2020;0,8
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2019;1,4
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2018;1,3
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2017;1,2
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2016;1,7
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2015;-0,4
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2014;-0,8
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2013;-3,3
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2012;-1,8
1;Andalucía;18;Granada;Vivienda unifamiliar;Variación anual;2011;0
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2023;119,545
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2022;116,04
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2021;112,631
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2020;109,446
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2019;108,946
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2018;105,186
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2017;102,811
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2016;101,587
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2015;100
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2014;100,312
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2013;101,698
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2012;104,19
1;Andalucía;18;Granada;Vivienda colectiva;Índice;2011;106,127
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2023;3
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2022;3
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2021;2,9
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2020;0,5
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2019;3,6
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2018;2,3
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2017;1,2
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2016;1,6
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2015;-0,3
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2014;-1,4
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2013;-2,4
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2012;-1,8
1;Andalucía;18;Granada;Vivienda colectiva;Variación anual;2011;0
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2023;116,883
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2022;114,482
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2021;111,939
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2020;109,41
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2019;108,202
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2018;105,129
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2017;103,306
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2016;101,718
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2015;100
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2014;100,01
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2013;100,533
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2012;104,483
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Índice;2011;105,739
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2023;2,1
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2022;2,3
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2021;2,3
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2020;1,1
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2019;2,9
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2018;1,8
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2017;1,6
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2016;1,7
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2015;0
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2014;-0,5
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2013;-3,8
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2012;-1,2
8;Castilla-La Mancha;19;Guadalajara;Vivienda unifamiliar;Variación anual;2011;0
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2023;122,173
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2022;118,908
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2021;115,579
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2020;112,824
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2019;110,462
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2018;105,889
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2017;103,394
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2016;101,392
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2015;100
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2014;100,611
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2013;103,339
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2012;108,831
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Índice;2011;113,132
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2023;2,7
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2022;2,9
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2021;2,4
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2020;2,1
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2019;4,3
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2018;2,4
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2017;2
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2016;1,4
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2015;-0,6
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2014;-2,6
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2013;-5
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2012;-3,8
8;Castilla-La Mancha;19;Guadalajara;Vivienda colectiva;Variación anual;2011;0
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2023;110,839
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2022;109,752
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2021;108,232
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2020;106,852
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2019;105,663
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2018;104,288
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2017;103,739
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2016;101,544
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2015;100
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2014;99,588
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2013;100,733
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2012;103,544
1;Andalucía;21;Huelva;Vivienda unifamiliar;Índice;2011;105,542
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2023;1
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2022;1,4
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2021;1,3
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2020;1,1
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2019;1,3
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2018;0,5
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2017;2,2
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2016;1,5
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2015;0,4
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2014;-1,1
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2013;-2,7
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2012;-1,9
1;Andalucía;21;Huelva;Vivienda unifamiliar;Variación anual;2011;0
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2023;116,656
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2022;114,164
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2021;111,448
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2020;109,431
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2019;108,424
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2018;104,842
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2017;102,297
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2016;101,467
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2015;100
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2014;100,516
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2013;101,945
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2012;104,472
1;Andalucía;21;Huelva;Vivienda colectiva;Índice;2011;106,306
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2023;2,2
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2022;2,4
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2021;1,8
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2020;0,9
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2019;3,4
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2018;2,5
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2017;0,8
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2016;1,5
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2015;-0,5
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2014;-1,4
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2013;-2,4
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2012;-1,7
1;Andalucía;21;Huelva;Vivienda colectiva;Variación anual;2011;0
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2023;116,453
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2022;114,498
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2021;112,037
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2020;110,364
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2019;107,965
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2018;106,14
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2017;104,135
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2016;102,36
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2015;100
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2014;100,011
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2013;102,561
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2012;102,765
2;Aragón;22;Huesca;Vivienda unifamiliar;Índice;2011;105,797
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2023;1,7
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2022;2,2
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2021;1,5
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2020;2,2
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2019;1,7
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2018;1,9
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2017;1,7
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2016;2,4
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2015;0
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2014;-2,5
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2013;-0,2
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2012;-2,9
2;Aragón;22;Huesca;Vivienda unifamiliar;Variación anual;2011;0
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2023;117,191
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2022;114,447
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2021;111,3
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2020;108,789
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2019;107,136
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2018;103,922
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2017;101,99
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2016;100,672
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2015;100
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2014;100,073
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2013;101,421
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2012;103,614
2;Aragón;22;Huesca;Vivienda colectiva;Índice;2011;105,868
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2023;2,4
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2022;2,8
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2021;2,3
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2020;1,5
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2019;3,1
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2018;1,9
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2017;1,3
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2016;0,7
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2015;-0,1
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2014;-1,3
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2013;-2,1
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2012;-2,1
2;Aragón;22;Huesca;Vivienda colectiva;Variación anual;2011;0
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2023;110,183
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2022;110,203
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2021;108,669
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2020;105,389
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2019;105,115
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2018;104,109
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2017;103,76
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2016;100,781
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2015;100
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2014;100,875
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2013;102,467
1;Andalucía;23;Jaén;Vivienda unifamiliar;Índice;2012;103,21
